n,n.communities,p,community.var,or,r,alpha,n.sim,n.per.community,prop.drivers,or.margin.of.error
500,50,0.5,2.73,1.25,0.25,0.0125,1000,10,0.06075,0.729999977825608
1000,50,0.5,2.73,1.25,0.25,0.0125,1000,20,0.06325,0.685834666591053
1500,50,0.5,2.73,1.25,0.25,0.0125,1000,30,0.07375,0.668381295574721
2000,50,0.5,2.73,1.25,0.25,0.0125,1000,40,0.069875,0.658614731613232
500,100,0.5,2.73,1.25,0.25,0.0125,1000,5,0.085625,0.513266904155875
1000,100,0.5,2.73,1.25,0.25,0.0125,1000,10,0.095625,0.47129725206074
1500,100,0.5,2.73,1.25,0.25,0.0125,1000,15,0.1015,0.45380676037075
2000,100,0.5,2.73,1.25,0.25,0.0125,1000,20,0.105875,0.445958646755215
500,25,0.1,2.73,1.5,0.25,0.0125,1000,20,0.109125,1.23577182200287
1000,25,0.1,2.73,1.5,0.25,0.0125,1000,40,0.109125,1.14668608104293
1500,25,0.1,2.73,1.5,0.25,0.0125,1000,60,0.1205,1.1061191048232
2000,25,0.1,2.73,1.5,0.25,0.0125,1000,80,0.128125,1.07201953149205
500,50,0.1,2.73,1.5,0.25,0.0125,1000,10,0.12775,0.8605519192231
1000,50,0.1,2.73,1.5,0.25,0.0125,1000,20,0.158625,0.767053537778304
1500,50,0.1,2.73,1.5,0.25,0.0125,1000,30,0.178,0.736333493770255
2000,50,0.1,2.73,1.5,0.25,0.0125,1000,40,0.184,0.713008718390478
500,100,0.1,2.73,1.5,0.25,0.0125,1000,5,0.1935,0.63878482492548
1000,100,0.1,2.73,1.5,0.25,0.0125,1000,10,0.271125,0.543703274887873
1500,100,0.1,2.73,1.5,0.25,0.0125,1000,15,0.308,0.50925040945399
2000,100,0.1,2.73,1.5,0.25,0.0125,1000,20,0.3105,0.496626298535785
500,25,0.5,2.73,1.5,0.25,0.0125,1000,20,0.12,1.11201090826794
1000,25,0.5,2.73,1.5,0.25,0.0125,1000,40,0.12425,1.06634176950302
1500,25,0.5,2.73,1.5,0.25,0.0125,1000,60,0.1275,1.04051487909882
2000,25,0.5,2.73,1.5,0.25,0.0125,1000,80,0.134875,1.0226264722775
500,50,0.5,2.73,1.5,0.25,0.0125,1000,10,0.16025,0.74631380582756
1000,50,0.5,2.73,1.5,0.25,0.0125,1000,20,0.182625,0.701180017410687
1500,50,0.5,2.73,1.5,0.25,0.0125,1000,30,0.19825,0.675700237283594
2000,50,0.5,2.73,1.5,0.25,0.0125,1000,40,0.196125,0.668995884508889
500,100,0.5,2.73,1.5,0.25,0.0125,1000,5,0.28425,0.533110165237717
1000,100,0.5,2.73,1.5,0.25,0.0125,1000,10,0.331125,0.48494426446865
1500,100,0.5,2.73,1.5,0.25,0.0125,1000,15,0.35175,0.464391884393001
2000,100,0.5,2.73,1.5,0.25,0.0125,1000,20,0.3715,0.452401030057676
500,25,0.1,2.73,1.75,0.25,0.0125,1000,20,0.164,1.29734285817093
1000,25,0.1,2.73,1.75,0.25,0.0125,1000,40,0.192625,1.17655799391196
1500,25,0.1,2.73,1.75,0.25,0.0125,1000,60,0.2065,1.12947807370756
2000,25,0.1,2.73,1.75,0.25,0.0125,1000,80,0.202125,1.11025539026029
500,50,0.1,2.73,1.75,0.25,0.0125,1000,10,0.239125,0.882185748659275
1000,50,0.1,2.73,1.75,0.25,0.0125,1000,20,0.2895,0.789040449409673
1500,50,0.1,2.73,1.75,0.25,0.0125,1000,30,0.323375,0.75239516501605
2000,50,0.1,2.73,1.75,0.25,0.0125,1000,40,0.3335,0.731189824449178
500,100,0.1,2.73,1.75,0.25,0.0125,1000,5,0.378,0.655484847524098
1000,100,0.1,2.73,1.75,0.25,0.0125,1000,10,0.4965,0.562322792957237
1500,100,0.1,2.73,1.75,0.25,0.0125,1000,15,0.546125,0.526235389641668
2000,100,0.1,2.73,1.75,0.25,0.0125,1000,20,0.574,0.508564527145254
500,25,0.5,2.73,1.75,0.25,0.0125,1000,20,0.19,1.14380675360679
1000,25,0.5,2.73,1.75,0.25,0.0125,1000,40,0.207875,1.08601303055714
1500,25,0.5,2.73,1.75,0.25,0.0125,1000,60,0.205,1.05542965165778
2000,25,0.5,2.73,1.75,0.25,0.0125,1000,80,0.217,1.04559328330305
500,50,0.5,2.73,1.75,0.25,0.0125,1000,10,0.306875,0.782800572852448
1000,50,0.5,2.73,1.75,0.25,0.0125,1000,20,0.35175,0.713213070889677
1500,50,0.5,2.73,1.75,0.25,0.0125,1000,30,0.354,0.696639052966047
2000,50,0.5,2.73,1.75,0.25,0.0125,1000,40,0.365875,0.683584636195371
500,100,0.5,2.73,1.75,0.25,0.0125,1000,5,0.494,0.562008656275783
1000,100,0.5,2.73,1.75,0.25,0.0125,1000,10,0.591875,0.498653260471627
1500,100,0.5,2.73,1.75,0.25,0.0125,1000,15,0.63625,0.47712154017261
2000,100,0.5,2.73,1.75,0.25,0.0125,1000,20,0.6575,0.462757304692025
500,25,0.1,2.73,2,0.25,0.0125,1000,20,0.232875,1.33868732427111
1000,25,0.1,2.73,2,0.25,0.0125,1000,40,0.263625,1.2060173601666
1500,25,0.1,2.73,2,0.25,0.0125,1000,60,0.282,1.1559488211909
2000,25,0.1,2.73,2,0.25,0.0125,1000,80,0.294375,1.11462506588035
500,50,0.1,2.73,2,0.25,0.0125,1000,10,0.35275,0.92491451543013
1000,50,0.1,2.73,2,0.25,0.0125,1000,20,0.436,0.810326574678465
1500,50,0.1,2.73,2,0.25,0.0125,1000,30,0.46725,0.769159723558119
2000,50,0.1,2.73,2,0.25,0.0125,1000,40,0.48575,0.746960481646693
500,100,0.1,2.73,2,0.25,0.0125,1000,5,0.564125,0.687041205565526
1000,100,0.1,2.73,2,0.25,0.0125,1000,10,0.698,0.57838100924636
1500,100,0.1,2.73,2,0.25,0.0125,1000,15,0.750375,0.540247036228121
2000,100,0.1,2.73,2,0.25,0.0125,1000,20,0.774125,0.521710159244945
500,25,0.5,2.73,2,0.25,0.0125,1000,20,0.2735,1.18953801223355
1000,25,0.5,2.73,2,0.25,0.0125,1000,40,0.295375,1.11291060070484
1500,25,0.5,2.73,2,0.25,0.0125,1000,60,0.315625,1.08001432909484
2000,25,0.5,2.73,2,0.25,0.0125,1000,80,0.31425,1.06626617598192
500,50,0.5,2.73,2,0.25,0.0125,1000,10,0.432375,0.81539521427361
1000,50,0.5,2.73,2,0.25,0.0125,1000,20,0.506625,0.742661392775797
1500,50,0.5,2.73,2,0.25,0.0125,1000,30,0.524375,0.712438231035749
2000,50,0.5,2.73,2,0.25,0.0125,1000,40,0.545125,0.698202992033688
500,100,0.5,2.73,2,0.25,0.0125,1000,5,0.68325,0.596697971068872
1000,100,0.5,2.73,2,0.25,0.0125,1000,10,0.779625,0.515441296939859
1500,100,0.5,2.73,2,0.25,0.0125,1000,15,0.82075,0.492961856802904
2000,100,0.5,2.73,2,0.25,0.0125,1000,20,0.834625,0.476625891044593
