n,n.communities,p,community.var,or,r,alpha,n.sim,n.per.community,prop.drivers,or.margin.of.error
2400,50,0.5,2.73,1.25,0.25,0.0125,50,48,0.065,0.69409
3600,50,0.5,2.73,1.25,0.25,0.0125,50,72,0.0875,0.64726
4800,50,0.5,2.73,1.25,0.25,0.0125,50,96,0.0825,0.64486
6000,50,0.5,2.73,1.25,0.25,0.0125,50,120,0.0625,0.64537
7200,50,0.5,2.73,1.25,0.25,0.0125,50,144,0.06,0.65139
8400,50,0.5,2.73,1.25,0.25,0.0125,50,168,0.0575,0.62746
9600,50,0.5,2.73,1.25,0.25,0.0125,50,192,0.07,0.64193
600,100,0.5,2.73,1.25,0.25,0.0125,50,6,0.0975,0.49572
1200,100,0.5,2.73,1.25,0.25,0.0125,50,12,0.0875,0.47074
1800,100,0.5,2.73,1.25,0.25,0.0125,50,18,0.09,0.4537
2400,100,0.5,2.73,1.25,0.25,0.0125,50,24,0.105,0.44173
3600,100,0.5,2.73,1.25,0.25,0.0125,50,36,0.105,0.42885
4800,100,0.5,2.73,1.25,0.25,0.0125,50,48,0.1175,0.43272
6000,100,0.5,2.73,1.25,0.25,0.0125,50,60,0.0975,0.4225
7200,100,0.5,2.73,1.25,0.25,0.0125,50,72,0.115,0.4191
8400,100,0.5,2.73,1.25,0.25,0.0125,50,84,0.13,0.41339
9600,100,0.5,2.73,1.25,0.25,0.0125,50,96,0.1225,0.414
600,25,0.1,2.73,1.5,0.25,0.0125,50,24,0.1125,1.17511
1200,25,0.1,2.73,1.5,0.25,0.0125,50,48,0.0925,1.14743
1800,25,0.1,2.73,1.5,0.25,0.0125,50,72,0.1025,1.14975
2400,25,0.1,2.73,1.5,0.25,0.0125,50,96,0.1325,1.09419
3600,25,0.1,2.73,1.5,0.25,0.0125,50,144,0.115,1.00352
4800,25,0.1,2.73,1.5,0.25,0.0125,50,192,0.1175,1.04259
6000,25,0.1,2.73,1.5,0.25,0.0125,50,240,0.1475,1.03609
7200,25,0.1,2.73,1.5,0.25,0.0125,50,288,0.155,1.00252
8400,25,0.1,2.73,1.5,0.25,0.0125,50,336,0.1275,0.99825
9600,25,0.1,2.73,1.5,0.25,0.0125,50,384,0.13,1.04356
600,50,0.1,2.73,1.5,0.25,0.0125,50,12,0.115,0.81324
1200,50,0.1,2.73,1.5,0.25,0.0125,50,24,0.155,0.78024
1800,50,0.1,2.73,1.5,0.25,0.0125,50,36,0.17,0.72446
2400,50,0.1,2.73,1.5,0.25,0.0125,50,48,0.185,0.72228
3600,50,0.1,2.73,1.5,0.25,0.0125,50,72,0.2,0.6715
4800,50,0.1,2.73,1.5,0.25,0.0125,50,96,0.175,0.68298
6000,50,0.1,2.73,1.5,0.25,0.0125,50,120,0.18,0.67318
7200,50,0.1,2.73,1.5,0.25,0.0125,50,144,0.205,0.66207
8400,50,0.1,2.73,1.5,0.25,0.0125,50,168,0.19,0.67011
9600,50,0.1,2.73,1.5,0.25,0.0125,50,192,0.2275,0.64658
600,100,0.1,2.73,1.5,0.25,0.0125,50,6,0.2825,0.61561
1200,100,0.1,2.73,1.5,0.25,0.0125,50,12,0.2525,0.53201
1800,100,0.1,2.73,1.5,0.25,0.0125,50,18,0.29,0.50987
2400,100,0.1,2.73,1.5,0.25,0.0125,50,24,0.29,0.4818
3600,100,0.1,2.73,1.5,0.25,0.0125,50,36,0.34,0.45981
4800,100,0.1,2.73,1.5,0.25,0.0125,50,48,0.32,0.46879
6000,100,0.1,2.73,1.5,0.25,0.0125,50,60,0.375,0.45445
7200,100,0.1,2.73,1.5,0.25,0.0125,50,72,0.3775,0.44611
8400,100,0.1,2.73,1.5,0.25,0.0125,50,84,0.41,0.43939
9600,100,0.1,2.73,1.5,0.25,0.0125,50,96,0.395,0.4328
600,25,0.5,2.73,1.5,0.25,0.0125,50,24,0.125,1.10158
1200,25,0.5,2.73,1.5,0.25,0.0125,50,48,0.1075,1.01916
1800,25,0.5,2.73,1.5,0.25,0.0125,50,72,0.135,1.02781
2400,25,0.5,2.73,1.5,0.25,0.0125,50,96,0.1275,1.07302
3600,25,0.5,2.73,1.5,0.25,0.0125,50,144,0.17,1.02508
4800,25,0.5,2.73,1.5,0.25,0.0125,50,192,0.1575,0.99418
6000,25,0.5,2.73,1.5,0.25,0.0125,50,240,0.1475,0.98191
7200,25,0.5,2.73,1.5,0.25,0.0125,50,288,0.1125,1.00973
8400,25,0.5,2.73,1.5,0.25,0.0125,50,336,0.14,0.97716
9600,25,0.5,2.73,1.5,0.25,0.0125,50,384,0.1375,0.98986
600,50,0.5,2.73,1.5,0.25,0.0125,50,12,0.185,0.72984
1200,50,0.5,2.73,1.5,0.25,0.0125,50,24,0.1875,0.67147
1800,50,0.5,2.73,1.5,0.25,0.0125,50,36,0.19,0.66898
2400,50,0.5,2.73,1.5,0.25,0.0125,50,48,0.2075,0.66256
3600,50,0.5,2.73,1.5,0.25,0.0125,50,72,0.2,0.66886
4800,50,0.5,2.73,1.5,0.25,0.0125,50,96,0.1925,0.6534
6000,50,0.5,2.73,1.5,0.25,0.0125,50,120,0.195,0.65278
7200,50,0.5,2.73,1.5,0.25,0.0125,50,144,0.23,0.63395
8400,50,0.5,2.73,1.5,0.25,0.0125,50,168,0.2175,0.63419
9600,50,0.5,2.73,1.5,0.25,0.0125,50,192,0.2,0.62679
600,100,0.5,2.73,1.5,0.25,0.0125,50,6,0.28,0.52455
1200,100,0.5,2.73,1.5,0.25,0.0125,50,12,0.3575,0.47581
1800,100,0.5,2.73,1.5,0.25,0.0125,50,18,0.36,0.46509
2400,100,0.5,2.73,1.5,0.25,0.0125,50,24,0.375,0.4478
3600,100,0.5,2.73,1.5,0.25,0.0125,50,36,0.4175,0.44691
4800,100,0.5,2.73,1.5,0.25,0.0125,50,48,0.415,0.42998
6000,100,0.5,2.73,1.5,0.25,0.0125,50,60,0.4,0.43488
7200,100,0.5,2.73,1.5,0.25,0.0125,50,72,0.415,0.42169
8400,100,0.5,2.73,1.5,0.25,0.0125,50,84,0.405,0.42512
9600,100,0.5,2.73,1.5,0.25,0.0125,50,96,0.445,0.41212
600,25,0.1,2.73,1.75,0.25,0.0125,50,24,0.17,1.18645
1200,25,0.1,2.73,1.75,0.25,0.0125,50,48,0.19,1.15211
1800,25,0.1,2.73,1.75,0.25,0.0125,50,72,0.225,1.11505
2400,25,0.1,2.73,1.75,0.25,0.0125,50,96,0.2225,1.11098
3600,25,0.1,2.73,1.75,0.25,0.0125,50,144,0.2025,1.04871
4800,25,0.1,2.73,1.75,0.25,0.0125,50,192,0.25,1.05978
6000,25,0.1,2.73,1.75,0.25,0.0125,50,240,0.2075,1.03159
7200,25,0.1,2.73,1.75,0.25,0.0125,50,288,0.2075,1.05763
8400,25,0.1,2.73,1.75,0.25,0.0125,50,336,0.2075,1.06084
9600,25,0.1,2.73,1.75,0.25,0.0125,50,384,0.225,1.01226
600,50,0.1,2.73,1.75,0.25,0.0125,50,12,0.28,0.8131
1200,50,0.1,2.73,1.75,0.25,0.0125,50,24,0.33,0.75055
1800,50,0.1,2.73,1.75,0.25,0.0125,50,36,0.335,0.72994
2400,50,0.1,2.73,1.75,0.25,0.0125,50,48,0.33,0.72851
3600,50,0.1,2.73,1.75,0.25,0.0125,50,72,0.37,0.71086
4800,50,0.1,2.73,1.75,0.25,0.0125,50,96,0.3775,0.68316
6000,50,0.1,2.73,1.75,0.25,0.0125,50,120,0.3925,0.68575
7200,50,0.1,2.73,1.75,0.25,0.0125,50,144,0.4,0.66817
8400,50,0.1,2.73,1.75,0.25,0.0125,50,168,0.405,0.67009
9600,50,0.1,2.73,1.75,0.25,0.0125,50,192,0.38,0.66824
600,100,0.1,2.73,1.75,0.25,0.0125,50,6,0.4375,0.6032
1200,100,0.1,2.73,1.75,0.25,0.0125,50,12,0.53,0.5554
1800,100,0.1,2.73,1.75,0.25,0.0125,50,18,0.5675,0.51433
2400,100,0.1,2.73,1.75,0.25,0.0125,50,24,0.5825,0.48699
3600,100,0.1,2.73,1.75,0.25,0.0125,50,36,0.6725,0.4771
4800,100,0.1,2.73,1.75,0.25,0.0125,50,48,0.615,0.46545
6000,100,0.1,2.73,1.75,0.25,0.0125,50,60,0.66,0.45675
7200,100,0.1,2.73,1.75,0.25,0.0125,50,72,0.6525,0.44519
8400,100,0.1,2.73,1.75,0.25,0.0125,50,84,0.6625,0.44845
9600,100,0.1,2.73,1.75,0.25,0.0125,50,96,0.655,0.43789
600,25,0.5,2.73,1.75,0.25,0.0125,50,24,0.185,1.23418
1200,25,0.5,2.73,1.75,0.25,0.0125,50,48,0.22,1.04188
1800,25,0.5,2.73,1.75,0.25,0.0125,50,72,0.26,1.01785
2400,25,0.5,2.73,1.75,0.25,0.0125,50,96,0.2125,1.01741
3600,25,0.5,2.73,1.75,0.25,0.0125,50,144,0.18,1.09936
4800,25,0.5,2.73,1.75,0.25,0.0125,50,192,0.21,1.00133
6000,25,0.5,2.73,1.75,0.25,0.0125,50,240,0.255,0.98339
7200,25,0.5,2.73,1.75,0.25,0.0125,50,288,0.2575,0.98821
8400,25,0.5,2.73,1.75,0.25,0.0125,50,336,0.2575,0.98012
9600,25,0.5,2.73,1.75,0.25,0.0125,50,384,0.235,0.98783
600,50,0.5,2.73,1.75,0.25,0.0125,50,12,0.3575,0.73458
1200,50,0.5,2.73,1.75,0.25,0.0125,50,24,0.3125,0.72213
1800,50,0.5,2.73,1.75,0.25,0.0125,50,36,0.3475,0.66547
2400,50,0.5,2.73,1.75,0.25,0.0125,50,48,0.365,0.68495
3600,50,0.5,2.73,1.75,0.25,0.0125,50,72,0.345,0.69503
4800,50,0.5,2.73,1.75,0.25,0.0125,50,96,0.405,0.66301
6000,50,0.5,2.73,1.75,0.25,0.0125,50,120,0.395,0.65539
7200,50,0.5,2.73,1.75,0.25,0.0125,50,144,0.44,0.65107
8400,50,0.5,2.73,1.75,0.25,0.0125,50,168,0.375,0.65148
9600,50,0.5,2.73,1.75,0.25,0.0125,50,192,0.42,0.6351
600,100,0.5,2.73,1.75,0.25,0.0125,50,6,0.515,0.54294
1200,100,0.5,2.73,1.75,0.25,0.0125,50,12,0.6175,0.48625
1800,100,0.5,2.73,1.75,0.25,0.0125,50,18,0.6375,0.46978
2400,100,0.5,2.73,1.75,0.25,0.0125,50,24,0.675,0.47159
3600,100,0.5,2.73,1.75,0.25,0.0125,50,36,0.6625,0.44834
4800,100,0.5,2.73,1.75,0.25,0.0125,50,48,0.6825,0.44867
6000,100,0.5,2.73,1.75,0.25,0.0125,50,60,0.685,0.43479
7200,100,0.5,2.73,1.75,0.25,0.0125,50,72,0.71,0.43109
8400,100,0.5,2.73,1.75,0.25,0.0125,50,84,0.7,0.42838
9600,100,0.5,2.73,1.75,0.25,0.0125,50,96,0.735,0.43133
600,25,0.1,2.73,2,0.25,0.0125,50,24,0.2625,1.29608
1200,25,0.1,2.73,2,0.25,0.0125,50,48,0.27,1.17292
1800,25,0.1,2.73,2,0.25,0.0125,50,72,0.2725,1.16769
2400,25,0.1,2.73,2,0.25,0.0125,50,96,0.3,1.08925
3600,25,0.1,2.73,2,0.25,0.0125,50,144,0.295,1.07903
4800,25,0.1,2.73,2,0.25,0.0125,50,192,0.3025,1.04793
6000,25,0.1,2.73,2,0.25,0.0125,50,240,0.3075,1.06285
7200,25,0.1,2.73,2,0.25,0.0125,50,288,0.3475,1.03426
8400,25,0.1,2.73,2,0.25,0.0125,50,336,0.3275,1.05122
9600,25,0.1,2.73,2,0.25,0.0125,50,384,0.2975,1.04749
600,50,0.1,2.73,2,0.25,0.0125,50,12,0.405,0.93076
1200,50,0.1,2.73,2,0.25,0.0125,50,24,0.4325,0.78179
1800,50,0.1,2.73,2,0.25,0.0125,50,36,0.4975,0.77404
2400,50,0.1,2.73,2,0.25,0.0125,50,48,0.5325,0.74722
3600,50,0.1,2.73,2,0.25,0.0125,50,72,0.505,0.70249
4800,50,0.1,2.73,2,0.25,0.0125,50,96,0.5525,0.70418
6000,50,0.1,2.73,2,0.25,0.0125,50,120,0.555,0.70537
7200,50,0.1,2.73,2,0.25,0.0125,50,144,0.61,0.66158
8400,50,0.1,2.73,2,0.25,0.0125,50,168,0.555,0.69483
9600,50,0.1,2.73,2,0.25,0.0125,50,192,0.58,0.66841
600,100,0.1,2.73,2,0.25,0.0125,50,6,0.6125,0.64345
1200,100,0.1,2.73,2,0.25,0.0125,50,12,0.71,0.55533
1800,100,0.1,2.73,2,0.25,0.0125,50,18,0.76,0.52133
2400,100,0.1,2.73,2,0.25,0.0125,50,24,0.8025,0.50731
3600,100,0.1,2.73,2,0.25,0.0125,50,36,0.81,0.48211
4800,100,0.1,2.73,2,0.25,0.0125,50,48,0.8575,0.47275
6000,100,0.1,2.73,2,0.25,0.0125,50,60,0.8425,0.46807
7200,100,0.1,2.73,2,0.25,0.0125,50,72,0.8475,0.45486
8400,100,0.1,2.73,2,0.25,0.0125,50,84,0.8675,0.45251
9600,100,0.1,2.73,2,0.25,0.0125,50,96,0.8625,0.45841
600,25,0.5,2.73,2,0.25,0.0125,50,24,0.255,1.18063
1200,25,0.5,2.73,2,0.25,0.0125,50,48,0.3275,1.08783
1800,25,0.5,2.73,2,0.25,0.0125,50,72,0.3525,1.04049
2400,25,0.5,2.73,2,0.25,0.0125,50,96,0.33,0.99563
3600,25,0.5,2.73,2,0.25,0.0125,50,144,0.3125,1.02228
4800,25,0.5,2.73,2,0.25,0.0125,50,192,0.3375,1.02613
6000,25,0.5,2.73,2,0.25,0.0125,50,240,0.385,1.04565
7200,25,0.5,2.73,2,0.25,0.0125,50,288,0.33,0.97281
8400,25,0.5,2.73,2,0.25,0.0125,50,336,0.325,1.02222
9600,25,0.5,2.73,2,0.25,0.0125,50,384,0.335,0.98533
600,50,0.5,2.73,2,0.25,0.0125,50,12,0.4625,0.76331
1200,50,0.5,2.73,2,0.25,0.0125,50,24,0.54,0.70878
1800,50,0.5,2.73,2,0.25,0.0125,50,36,0.54,0.69578
2400,50,0.5,2.73,2,0.25,0.0125,50,48,0.565,0.69117
3600,50,0.5,2.73,2,0.25,0.0125,50,72,0.585,0.65945
4800,50,0.5,2.73,2,0.25,0.0125,50,96,0.585,0.65394
6000,50,0.5,2.73,2,0.25,0.0125,50,120,0.53,0.65383
7200,50,0.5,2.73,2,0.25,0.0125,50,144,0.58,0.66379
8400,50,0.5,2.73,2,0.25,0.0125,50,168,0.63,0.64884
9600,50,0.5,2.73,2,0.25,0.0125,50,192,0.5875,0.64663
600,100,0.5,2.73,2,0.25,0.0125,50,6,0.6875,0.57959
1200,100,0.5,2.73,2,0.25,0.0125,50,12,0.77,0.50458
1800,100,0.5,2.73,2,0.25,0.0125,50,18,0.815,0.47896
2400,100,0.5,2.73,2,0.25,0.0125,50,24,0.83,0.46166
3600,100,0.5,2.73,2,0.25,0.0125,50,36,0.855,0.44711
4800,100,0.5,2.73,2,0.25,0.0125,50,48,0.8925,0.43503
6000,100,0.5,2.73,2,0.25,0.0125,50,60,0.8725,0.43992
7200,100,0.5,2.73,2,0.25,0.0125,50,72,0.8875,0.44363
8400,100,0.5,2.73,2,0.25,0.0125,50,84,0.8775,0.43548
9600,100,0.5,2.73,2,0.25,0.0125,50,96,0.8725,0.43782
