n,p,or,r,alpha,n.sim,prop.drivers
500,0.25,1.25,0.25,0.005,2000,0.11975
1000,0.25,1.25,0.25,0.005,2000,0.31235
1500,0.25,1.25,0.25,0.005,2000,0.4764
2000,0.25,1.25,0.25,0.005,2000,0.60915
2500,0.25,1.25,0.25,0.005,2000,0.6876
3000,0.25,1.25,0.25,0.005,2000,0.7381
500,0.3,1.25,0.25,0.005,2000,0.13645
1000,0.3,1.25,0.25,0.005,2000,0.3362
1500,0.3,1.25,0.25,0.005,2000,0.5205
2000,0.3,1.25,0.25,0.005,2000,0.64375
2500,0.3,1.25,0.25,0.005,2000,0.71475
3000,0.3,1.25,0.25,0.005,2000,0.7561
500,0.05,1.5,0.25,0.005,2000,0.16115
1000,0.05,1.5,0.25,0.005,2000,0.40105
1500,0.05,1.5,0.25,0.005,2000,0.5771
2000,0.05,1.5,0.25,0.005,2000,0.6862
2500,0.05,1.5,0.25,0.005,2000,0.7433
3000,0.05,1.5,0.25,0.005,2000,0.7741
500,0.1,1.5,0.25,0.005,2000,0.27125
1000,0.1,1.5,0.25,0.005,2000,0.5766
1500,0.1,1.5,0.25,0.005,2000,0.71585
2000,0.1,1.5,0.25,0.005,2000,0.77575
2500,0.1,1.5,0.25,0.005,2000,0.8058
3000,0.1,1.5,0.25,0.005,2000,0.8295
500,0.15,1.5,0.25,0.005,2000,0.348
1000,0.15,1.5,0.25,0.005,2000,0.6513
1500,0.15,1.5,0.25,0.005,2000,0.7597
2000,0.15,1.5,0.25,0.005,2000,0.8026
2500,0.15,1.5,0.25,0.005,2000,0.83695
3000,0.15,1.5,0.25,0.005,2000,0.86565
500,0.2,1.5,0.25,0.005,2000,0.406
1000,0.2,1.5,0.25,0.005,2000,0.69375
1500,0.2,1.5,0.25,0.005,2000,0.78285
2000,0.2,1.5,0.25,0.005,2000,0.8243
2500,0.2,1.5,0.25,0.005,2000,0.8581
3000,0.2,1.5,0.25,0.005,2000,0.88825
500,0.25,1.5,0.25,0.005,2000,0.44715
1000,0.25,1.5,0.25,0.005,2000,0.7202
1500,0.25,1.5,0.25,0.005,2000,0.7966
2000,0.25,1.5,0.25,0.005,2000,0.84195
2500,0.25,1.5,0.25,0.005,2000,0.87445
3000,0.25,1.5,0.25,0.005,2000,0.9063
500,0.3,1.5,0.25,0.005,2000,0.47165
1000,0.3,1.5,0.25,0.005,2000,0.74055
1500,0.3,1.5,0.25,0.005,2000,0.8088
2000,0.3,1.5,0.25,0.005,2000,0.85365
2500,0.3,1.5,0.25,0.005,2000,0.8863
3000,0.3,1.5,0.25,0.005,2000,0.916
500,0.05,1.75,0.25,0.005,2000,0.39415
1000,0.05,1.75,0.25,0.005,2000,0.6887
1500,0.05,1.75,0.25,0.005,2000,0.77555
2000,0.05,1.75,0.25,0.005,2000,0.81545
2500,0.05,1.75,0.25,0.005,2000,0.84385
3000,0.05,1.75,0.25,0.005,2000,0.87175
500,0.1,1.75,0.25,0.005,2000,0.52735
1000,0.1,1.75,0.25,0.005,2000,0.75705
1500,0.1,1.75,0.25,0.005,2000,0.82125
2000,0.1,1.75,0.25,0.005,2000,0.85925
2500,0.1,1.75,0.25,0.005,2000,0.89525
3000,0.1,1.75,0.25,0.005,2000,0.9207
500,0.15,1.75,0.25,0.005,2000,0.58745
1000,0.15,1.75,0.25,0.005,2000,0.7852
1500,0.15,1.75,0.25,0.005,2000,0.84125
2000,0.15,1.75,0.25,0.005,2000,0.8889
2500,0.15,1.75,0.25,0.005,2000,0.91985
3000,0.15,1.75,0.25,0.005,2000,0.9461
500,0.2,1.75,0.25,0.005,2000,0.63
1000,0.2,1.75,0.25,0.005,2000,0.79795
1500,0.2,1.75,0.25,0.005,2000,0.8626
2000,0.2,1.75,0.25,0.005,2000,0.90635
2500,0.2,1.75,0.25,0.005,2000,0.93955
3000,0.2,1.75,0.25,0.005,2000,0.96175
500,0.25,1.75,0.25,0.005,2000,0.65005
1000,0.25,1.75,0.25,0.005,2000,0.8108
1500,0.25,1.75,0.25,0.005,2000,0.8779
2000,0.25,1.75,0.25,0.005,2000,0.9193
2500,0.25,1.75,0.25,0.005,2000,0.94845
3000,0.25,1.75,0.25,0.005,2000,0.97015
500,0.3,1.75,0.25,0.005,2000,0.6706
1000,0.3,1.75,0.25,0.005,2000,0.82045
1500,0.3,1.75,0.25,0.005,2000,0.8837
2000,0.3,1.75,0.25,0.005,2000,0.9282
2500,0.3,1.75,0.25,0.005,2000,0.95565
3000,0.3,1.75,0.25,0.005,2000,0.975
500,0.05,2,0.25,0.005,2000,0.58255
1000,0.05,2,0.25,0.005,2000,0.77925
1500,0.05,2,0.25,0.005,2000,0.8344
2000,0.05,2,0.25,0.005,2000,0.8767
2500,0.05,2,0.25,0.005,2000,0.9104
3000,0.05,2,0.25,0.005,2000,0.93185
500,0.1,2,0.25,0.005,2000,0.66835
1000,0.1,2,0.25,0.005,2000,0.8147
1500,0.1,2,0.25,0.005,2000,0.8744
2000,0.1,2,0.25,0.005,2000,0.9188
2500,0.1,2,0.25,0.005,2000,0.9459
3000,0.1,2,0.25,0.005,2000,0.9665
500,0.15,2,0.25,0.005,2000,0.7037
1000,0.15,2,0.25,0.005,2000,0.8335
1500,0.15,2,0.25,0.005,2000,0.8974
2000,0.15,2,0.25,0.005,2000,0.9409
2500,0.15,2,0.25,0.005,2000,0.96165
3000,0.15,2,0.25,0.005,2000,0.98075
500,0.2,2,0.25,0.005,2000,0.72515
1000,0.2,2,0.25,0.005,2000,0.85025
1500,0.2,2,0.25,0.005,2000,0.9117
2000,0.2,2,0.25,0.005,2000,0.95125
2500,0.2,2,0.25,0.005,2000,0.97205
3000,0.2,2,0.25,0.005,2000,0.98675
500,0.25,2,0.25,0.005,2000,0.74035
1000,0.25,2,0.25,0.005,2000,0.8572
1500,0.25,2,0.25,0.005,2000,0.9211
2000,0.25,2,0.25,0.005,2000,0.9576
2500,0.25,2,0.25,0.005,2000,0.97875
3000,0.25,2,0.25,0.005,2000,0.9915
500,0.3,2,0.25,0.005,2000,0.74585
1000,0.3,2,0.25,0.005,2000,0.8664
1500,0.3,2,0.25,0.005,2000,0.9263
2000,0.3,2,0.25,0.005,2000,0.96635
2500,0.3,2,0.25,0.005,2000,0.9834
3000,0.3,2,0.25,0.005,2000,0.9933
