n,n.communities,p,community.var,or,r,alpha,n.sim,n.per.community,prop.drivers,or.margin.of.error
2000,100,0.5,2.73,1.25,0.25,0.0125,5,20,0.125,0.43963
2500,100,0.5,2.73,1.25,0.25,0.0125,5,25,0.125,0.44293
3000,100,0.5,2.73,1.25,0.25,0.0125,5,30,0.15,0.44402
1000,25,0.1,2.73,1.5,0.25,0.0125,5,40,0.15,0.96961
1500,25,0.1,2.73,1.5,0.25,0.0125,5,60,0.075,1.06488
2000,25,0.1,2.73,1.5,0.25,0.0125,5,80,0,1.0233
2500,25,0.1,2.73,1.5,0.25,0.0125,5,100,0.05,0.99194
3000,25,0.1,2.73,1.5,0.25,0.0125,5,120,0.15,0.99123
1000,50,0.1,2.73,1.5,0.25,0.0125,5,20,0.275,0.69303
1500,50,0.1,2.73,1.5,0.25,0.0125,5,30,0.275,0.70246
2000,50,0.1,2.73,1.5,0.25,0.0125,5,40,0.15,0.76347
2500,50,0.1,2.73,1.5,0.25,0.0125,5,50,0.225,0.63816
3000,50,0.1,2.73,1.5,0.25,0.0125,5,60,0.225,0.64298
1000,100,0.1,2.73,1.5,0.25,0.0125,5,10,0.125,0.59621
1500,100,0.1,2.73,1.5,0.25,0.0125,5,15,0.35,0.50509
2000,100,0.1,2.73,1.5,0.25,0.0125,5,20,0.4,0.47151
2500,100,0.1,2.73,1.5,0.25,0.0125,5,25,0.4,0.48535
3000,100,0.1,2.73,1.5,0.25,0.0125,5,30,0.2,0.49548
1000,25,0.5,2.73,1.5,0.25,0.0125,5,40,0.125,1.01624
1500,25,0.5,2.73,1.5,0.25,0.0125,5,60,0.175,1.06972
2000,25,0.5,2.73,1.5,0.25,0.0125,5,80,0.15,1.03398
2500,25,0.5,2.73,1.5,0.25,0.0125,5,100,0.2,1.12274
3000,25,0.5,2.73,1.5,0.25,0.0125,5,120,0.025,1.22892
1000,50,0.5,2.73,1.5,0.25,0.0125,5,20,0.175,0.68933
1500,50,0.5,2.73,1.5,0.25,0.0125,5,30,0.275,0.68151
2000,50,0.5,2.73,1.5,0.25,0.0125,5,40,0.2,0.63655
2500,50,0.5,2.73,1.5,0.25,0.0125,5,50,0.2,0.65
3000,50,0.5,2.73,1.5,0.25,0.0125,5,60,0.2,0.63274
1000,100,0.5,2.73,1.5,0.25,0.0125,5,10,0.3,0.50003
1500,100,0.5,2.73,1.5,0.25,0.0125,5,15,0.275,0.47017
2000,100,0.5,2.73,1.5,0.25,0.0125,5,20,0.375,0.48538
2500,100,0.5,2.73,1.5,0.25,0.0125,5,25,0.325,0.47519
3000,100,0.5,2.73,1.5,0.25,0.0125,5,30,0.525,0.43697
1000,25,0.1,2.73,1.75,0.25,0.0125,5,40,0.05,1.25925
1500,25,0.1,2.73,1.75,0.25,0.0125,5,60,0.25,1.07808
2000,25,0.1,2.73,1.75,0.25,0.0125,5,80,0.175,0.96185
2500,25,0.1,2.73,1.75,0.25,0.0125,5,100,0.275,1.22129
3000,25,0.1,2.73,1.75,0.25,0.0125,5,120,0.325,0.96636
1000,50,0.1,2.73,1.75,0.25,0.0125,5,20,0.3,0.88501
1500,50,0.1,2.73,1.75,0.25,0.0125,5,30,0.35,0.79692
2000,50,0.1,2.73,1.75,0.25,0.0125,5,40,0.325,0.69616
2500,50,0.1,2.73,1.75,0.25,0.0125,5,50,0.425,0.70664
3000,50,0.1,2.73,1.75,0.25,0.0125,5,60,0.475,0.64131
1000,100,0.1,2.73,1.75,0.25,0.0125,5,10,0.425,0.59264
1500,100,0.1,2.73,1.75,0.25,0.0125,5,15,0.5,0.53726
2000,100,0.1,2.73,1.75,0.25,0.0125,5,20,0.575,0.50933
2500,100,0.1,2.73,1.75,0.25,0.0125,5,25,0.675,0.50185
3000,100,0.1,2.73,1.75,0.25,0.0125,5,30,0.7,0.4646
1000,25,0.5,2.73,1.75,0.25,0.0125,5,40,0.15,1.06441
1500,25,0.5,2.73,1.75,0.25,0.0125,5,60,0.3,0.99453
2000,25,0.5,2.73,1.75,0.25,0.0125,5,80,0.2,1.15127
2500,25,0.5,2.73,1.75,0.25,0.0125,5,100,0.275,0.88646
3000,25,0.5,2.73,1.75,0.25,0.0125,5,120,0.175,1.0964
1000,50,0.5,2.73,1.75,0.25,0.0125,5,20,0.375,0.71975
1500,50,0.5,2.73,1.75,0.25,0.0125,5,30,0.4,0.74227
2000,50,0.5,2.73,1.75,0.25,0.0125,5,40,0.425,0.68819
2500,50,0.5,2.73,1.75,0.25,0.0125,5,50,0.4,0.61217
3000,50,0.5,2.73,1.75,0.25,0.0125,5,60,0.575,0.60886
1000,100,0.5,2.73,1.75,0.25,0.0125,5,10,0.675,0.51471
1500,100,0.5,2.73,1.75,0.25,0.0125,5,15,0.625,0.49378
2000,100,0.5,2.73,1.75,0.25,0.0125,5,20,0.8,0.44497
2500,100,0.5,2.73,1.75,0.25,0.0125,5,25,0.6,0.42661
3000,100,0.5,2.73,1.75,0.25,0.0125,5,30,0.775,0.44335
1000,25,0.1,2.73,2,0.25,0.0125,5,40,0.25,1.10995
1500,25,0.1,2.73,2,0.25,0.0125,5,60,0.325,1.2429
2000,25,0.1,2.73,2,0.25,0.0125,5,80,0.3,1.21233
2500,25,0.1,2.73,2,0.25,0.0125,5,100,0.5,1.04978
3000,25,0.1,2.73,2,0.25,0.0125,5,120,0.325,0.9486
1000,50,0.1,2.73,2,0.25,0.0125,5,20,0.45,0.91208
1500,50,0.1,2.73,2,0.25,0.0125,5,30,0.5,0.71814
2000,50,0.1,2.73,2,0.25,0.0125,5,40,0.5,0.80517
2500,50,0.1,2.73,2,0.25,0.0125,5,50,0.45,0.75089
3000,50,0.1,2.73,2,0.25,0.0125,5,60,0.5,0.67444
1000,100,0.1,2.73,2,0.25,0.0125,5,10,0.65,0.56957
1500,100,0.1,2.73,2,0.25,0.0125,5,15,0.8,0.5319
2000,100,0.1,2.73,2,0.25,0.0125,5,20,0.75,0.51879
2500,100,0.1,2.73,2,0.25,0.0125,5,25,0.775,0.4837
3000,100,0.1,2.73,2,0.25,0.0125,5,30,0.8,0.48184
1000,25,0.5,2.73,2,0.25,0.0125,5,40,0.125,1.27446
1500,25,0.5,2.73,2,0.25,0.0125,5,60,0.275,1.15294
2000,25,0.5,2.73,2,0.25,0.0125,5,80,0.3,1.31631
2500,25,0.5,2.73,2,0.25,0.0125,5,100,0.45,0.99342
3000,25,0.5,2.73,2,0.25,0.0125,5,120,0.25,1.1391
1000,50,0.5,2.73,2,0.25,0.0125,5,20,0.525,0.79035
1500,50,0.5,2.73,2,0.25,0.0125,5,30,0.7,0.66477
2000,50,0.5,2.73,2,0.25,0.0125,5,40,0.575,0.68158
2500,50,0.5,2.73,2,0.25,0.0125,5,50,0.525,0.74908
3000,50,0.5,2.73,2,0.25,0.0125,5,60,0.525,0.73043
1000,100,0.5,2.73,2,0.25,0.0125,5,10,0.8,0.51286
1500,100,0.5,2.73,2,0.25,0.0125,5,15,0.8,0.51803
2000,100,0.5,2.73,2,0.25,0.0125,5,20,0.8,0.48242
2500,100,0.5,2.73,2,0.25,0.0125,5,25,0.9,0.47338
3000,100,0.5,2.73,2,0.25,0.0125,5,30,0.825,0.48228
