n,p,or,r,alpha,n.sim,prop.drivers
1000,0.3,1.5,0.5,0.00833333333333333,5000,0.7171
1200,0.3,1.5,0.5,0.00833333333333333,5000,0.764466666666667
400,0.3,1.75,0.5,0.00833333333333333,5000,0.5727
600,0.3,1.75,0.5,0.00833333333333333,5000,0.717233333333333
800,0.3,1.75,0.5,0.00833333333333333,5000,0.793233333333333
1000,0.3,1.75,0.5,0.00833333333333333,5000,0.8397
1200,0.3,1.75,0.5,0.00833333333333333,5000,0.870866666666667
400,0.3,2,0.5,0.00833333333333333,5000,0.690033333333333
600,0.3,2,0.5,0.00833333333333333,5000,0.7998
800,0.3,2,0.5,0.00833333333333333,5000,0.8541
1000,0.3,2,0.5,0.00833333333333333,5000,0.893933333333333
1200,0.3,2,0.5,0.00833333333333333,5000,0.921466666666667
